Burghardt_ID,street_address,Side,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Basal Sprouts,Root Girdling,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Twig/branch Galls,Leaf Galls,SLF,Natural Enemies,Ants,Pruning,Watering,Fencing,Vehicle Damage,survey_notes,dog_poop,trash,spider_mite,foreign_embedded,Species ID Notes,Overhead Conflicts,Flatids,Whitefly,caterpillars_combined,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day,temp_C,lat,long,buffer_temp_C
70305,"729 E BALTIMORE ST, Baltimore, MD",Side,Well/Pit,Quercus alba,"oak, white",1,2.7,10,NA,Good,2868,D,D,36.049901,Focal,D1,5,5,7/1/2024,KM KTB ALP,Sidewalk Cutout,Mixed Use,Grate,Alive,Absent,0 (none),19.47,5.8,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,Trace,None,None,Trace,None,None,Improper,None,Absent,None,"piercing sucking damage, white/orange and dappled wings (myzocallis aphid) photo",Absent,Absent,None,Absent,NA,None,None,None,None,0.61,0.151,0.239,26.49902,34.44,26.39,-8.05,0.91,42.317,8/22/2024 14:18,14.30194444,34.884246826171875,39.28904947,-76.60511594,34.8887699672154
70154,"729 E BALTIMORE ST, Baltimore, MD",Side,Well/Pit,Quercus palustris,"oak, pin",1,2.6,10,NA,Good,2868,D,D,36.049901,Focal,D1,5,5,7/1/2024,KM KTB ALP,Sidewalk Cutout,Mixed Use,Grate,Alive,Absent,0 (none),13.28,3.36,54,(35) 31-35%,5 (76-100%),1 (0-1%),3,4 (severely unhealthy),None,None,None,Moderate,Substantive,None,None,None,None,None,Trace,Improper,None,Absent,None,trash,Absent,Present,None,Absent,NA,None,None,None,None,0.302,0.57,0.128,25.33984,33.94,28.57,-5.37,0.21,1.38,8/22/2024 14:19,14.32916667,34.95460510253906,39.28926954,-76.60525672,34.9644290379116
44980,"2015 E LOMBARD ST, Baltimore, MD",Front,Well/Pit,Quercus palustris,"oak, pin",1,2.4,15,NA,Good,2868,D,D,36.049901,Focal,D1,4,4,7/3/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Improperly mulched,Alive,Absent,0 (none),27.14,6.43,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,None,None,None,None,Trace,None,Trace,Improper,None,Absent,None,bird nest,Absent,Absent,None,Absent,NA,None,None,None,None,0.49,0.233,0.278,46.58203,30.4,28.71,-1.69,0.18,34.087,7/3/2024 9:54,9.911388889,36.1490592956543,39.29053484,-76.58857201,36.1646248953683
32804,"831 SHOWELL CT, Baltimore, MD",Rear,Well/Pit,Celtis occidentalis,"hackberry, common",1,2.6,15,NA,Good,2868,D,D,36.049901,Focal,D1,10,4,7/1/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),10.52,3.75,38,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Substantive,None,Moderate,None,Trace,None,Moderate,Improper,None,Absent,None,"very narrow leaves - sugar berry? 2 kinds scale, flatid nymphs. 116x48"" pit, dog poop and trash",Present,Present,None,Absent,NA,None,Trace,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.09772872924805,39.30393903,-76.60532477,36.0598848130968
115053,"900 N WOLFE ST, Baltimore, MD",Front,Well/Pit,Quercus palustris,"oak, pin",1,2.9,15,NA,Good,2868,D,D,36.049901,Focal,D1,12,5,7/3/2024,KM KTB ALP,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),15.43,4.1,54,(25) 21-25%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,Trace,None,None,None,None,Trace,Trace,Healed,None,Absent,None,liriope. bird nest,Absent,Absent,None,Absent,NA,None,None,None,None,0.544,0.26,0.195,36.56348,36,37.33,1.33,0.05,27.141,7/3/2024 11:27,11.45111111,35.31870651245117,39.30150389,-76.59116008,35.3012362888881
44137,"1927 EASTERN AVE, Baltimore, MD",Front,Well/Pit,Quercus alba,"oak, white",1,2.9,8,NA,Good,2868,D,D,36.049901,Focal,D1,5,5,7/3/2024,KM KTB ALP,Sidewalk Cutout,Mixed Use,Properly mulched,Alive,Absent,0 (none),27.51,6.54,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,Honeydew/sooty mold,None,None,None,Substantive,None,None,None,None,Trace,None,None,Absent,Car (off ground),NA,Absent,Absent,None,Absent,NA,None,None,None,None,0.623,0.152,0.225,50.37012,29.46,26.61,-2.85,0.25,36.834,7/3/2024 9:34,9.571666667,35.26626968383789,39.28571011,-76.58917615,35.2644756862095
44275,"500 S WOLFE ST, Baltimore, MD",Front,Well/Pit,Quercus alba,"oak, white",1,4.8,30,NA,Good,2868,D,D,36.049901,Focal,D1,5,5,7/3/2024,KM KTB ALP,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),28.13,8.58,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,None,None,Improper,None,Absent,Car (off ground),lights wrapped around trunk.  trash,Absent,Present,None,Absent,pointy lobes -32% burr oak?,None,None,None,None,0.173,0.479,0.348,55.29688,26.62,28.39,1.77,0.02,29.648,7/3/2024 9:23,9.389722222,35.417972564697266,39.28566467,-76.59032391,35.4127440452576
113521,"1821 N BOND ST, Baltimore, MD",Front,Tree Lawn,Celtis occidentalis,"hackberry, common",1,1.7,10,NA,Good,2868,D,D,36.049901,Focal,D1,>20,8,7/1/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),15.68,3.3,54,(1) 0-1%,3 (26-50%),2 (2-25%),4,2 (slightly unhealthy),None,None,None,None,None,None,None,Trace,Moderate,Trace,Trace,None,None,Absent,Car (off ground),digging around roots. green June beetles,Absent,Absent,None,Absent,NA,None,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.141380310058594,39.31112607,-76.5969413,36.1560456412179
68730,"309 S CENTRAL AVE, Baltimore, MD",Front,Well/Pit,Tilia americana,"linden, American",1,2.9,10,NA,Good,2868,D,D,36.049901,Focal,D1,4,4,7/3/2024,KM KTB ALP,Sidewalk Cutout,Commercial,Other,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,now a bike lane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.05817794799805,39.28709665,-76.59917639,35.0468951633998
113209,"1635 E PRESTON ST, Baltimore, MD",Front,Well/Pit,Tilia americana,"linden, American",1,3.2,10,NA,Good,2868,D,D,36.049901,Focal,D1,8,4,7/1/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Improperly mulched,Alive,Absent,0 (none),13.87,5.24,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,Trace,None,Moderate,None,None,Moderate,Moderate,Moderate,None,None,Absent,Car (off ground),linden aphid took sample. trash. whitefly larvae,Absent,Present,None,Absent,NA,None,None,Trace,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.82486343383789,39.30525905,-76.59545886,35.8224214826311
115016,"1400 E FEDERAL ST, Baltimore, MD",Front,Tree Lawn,Tilia americana,"linden, American",1,3.3,13,NA,Good,2868,D,D,36.049901,Focal,D1,>20,5,7/1/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),21.2,5.97,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,Moderate,None,None,Trace,Healed,None,Absent,Mower (near ground),trash,Absent,Present,None,Absent,NA,None,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.557830810546875,39.30843095,-76.59931402,36.5443692888532
163676,"3704 SAINT PAUL ST, Baltimore, MD",Front,Median/Island,Carpinus caroliniana,"hornbeam, American",1,2.2,15,NA,Good,2877,A,AB,34.1545391,Focal,A1,>20,10,7/2/2024,KM KTB ALP,Median,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),19.4,4.82,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,None,Trace,Trace,Trace,None,None,Absent,None,no pruning needed,Absent,Absent,None,Absent,NA,None,None,None,Trace,0.497,0.368,0.135,35.54297,31.65,33.49,1.84,0.02,29.571,7/2/2024 11:17,11.28638889,34.43751525878906,39.3345217,-76.61534348,34.4374444144113
49748,"4603 KERNEWAY, Baltimore, MD",Front,Tree Lawn,Celtis laevigata,sugarberry,1,4.2,10,DBH at 3.5,Good,2877,A,AB,34.1545391,Focal,A1,>20,6,7/2/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,Absent,0 (none),24.25,7.43,3.5,(10) 6-10%,1 (0-1%),1 (0-1%),3,1 (healthy),None,Sticky or hardened clear/brown resin,None,Trace,None,None,None,None,None,None,None,Healed,None,Absent,Car (off ground),NA,Absent,Absent,None,Absent,NA,None,None,None,None,0.551,0.162,0.287,32.37305,32.8,32.85,0.05,0.07,26.727,7/2/2024 13:37,13.63277778,34.1487922668457,39.34710109,-76.61510631,34.1447459629604
48046,"214 PADDINGTON ROAD, Baltimore, MD",NA,Open/Unrestricted,Betula nigra,"birch, river",3,3,15,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,>20,7/25/2024,KM ALP MS,Front Yard,Single-family Residential-detached,Herbaceous,Alive,Absent,0 (none),26.86,5.32,54,(5) 2-5%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,3 trunks dbh on largest,None,None,None,None,0.647,0.094,0.259,49.38184,33.8,28.81,-4.99,0.42,42.498,7/25/2024 11:01,11.02972222,34.15534973144531,39.35452676,-76.61842709,34.1215068272182
48382,"118 HOMELAND AVE, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,2.4,10,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,>20,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Mixed Use,Herbaceous,Alive,Absent,0 (none),28.6,7.2,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),Round in rows (sapsucker),None,None,None,Trace,None,None,None,Trace,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),trace leafhopper. removed English ivy,Absent,Absent,None,Absent,not rotundiloba,None,None,Trace,Trace,0.497,0.326,0.177,49.24707,33.48,31.89,-1.59,0.05,38.647,7/25/2024 10:50,10.83611111,34.367061614990234,39.35350847,-76.62101682,34.3991928100586
49023,"4603 KERNEWAY, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,1.6,8,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,6,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,Absent,0 (none),31,5.62,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,Moderate,None,None,None,None,None,Trace,None,Healed,NA,NA,Mower (near ground),hard to see leaves,Absent,Absent,None,Absent,not rotundiloba,None,None,Trace,Trace,0.637,0.093,0.27,49.06934,33.27,29.69,-3.58,0.07,46.963,7/25/2024 10:39,10.65638889,34.185420989990234,39.34715237,-76.6150728,34.1796618870326
49266,"4505 UNDERWOOD ROAD, Baltimore, MD",NA,Tree Lawn,Taxodium distichum,"baldcypress, common",1,1.1,6,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,6,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Absent,0 (none),17.8,5,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),2 (slightly unhealthy),None,None,None,Moderate,Trace,None,None,None,None,Trace,None,None,NA,NA,Mower (near ground),not sure why duplicate rows for this tree,Absent,Absent,None,Absent,1st cypress fromcold spring,None,None,None,None,0.615,0.082,0.303,50.86621,33.11,33.63,0.52,0.31,5.062,7/25/2024 10:32,10.54194444,34.37469482421875,39.34583187,-76.61408388,34.3613977432251
49754,"4505 UNDERWOOD ROAD, Baltimore, MD",NA,Tree Lawn,Taxodium distichum,"baldcypress, common",1,1.1,6,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,6,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Absent,0 (none),17.7,5.17,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,None,None,None,None,None,Trace,Trace,Healed,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,2nd cypress from cold spring,None,None,None,None,0.556,0.206,0.238,50.41699,32.95,33.33,0.38,0.25,5.14,7/25/2024 10:26,10.44777778,34.3699951171875,39.34576515,-76.61405964,34.385848454066704
94275,"4420 LINKWOOD ROAD, Baltimore, MD",NA,Open/Unrestricted,Betula nigra,"birch, river",2,4,25,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,>20,7/25/2024,KM ALP MS,Maintained Park,Maintained Park,Herbaceous,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 big living birch dbh 8.50, 2 dead smaller birch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.96805191040039,39.34249614,-76.62546849,32.9147334628635
94308,"100 WARRENTON ROAD, Baltimore, MD",NA,Tree Lawn,Betula nigra,"birch, river",3,2,7,NA,Good,2877,A,AB,34.15453909,focal,A1,10,10,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Properly mulched,Alive,Present,0 (none),11.73,3.91,54,(5) 2-5%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,None,None,None,Trace,None,Moderate,Trace,Improper (minor/branches),NA,NA,None,trace pentatomid,Absent,Absent,None,Absent,3 trunks dbh on largest,None,None,None,Trace,0.628,0.095,0.277,53.10938,32.25,28.07,-4.18,0.32,32.272,7/25/2024 10:06,10.10638889,33.35908889770508,39.34235234,-76.62439973,33.351288318634
104949,"5300 PURLINGTON WAY, Baltimore, MD",NA,Tree Lawn,Betula nigra,"birch, river",1,4.6,8,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,>20,7/25/2024,KM ALP MS,Maintained Park,Maintained Park,Properly mulched,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,notbirch. crabapple or styrax?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.94002151489258,39.35922613,-76.61809975,33.9221333095006
145633,"4203 SAINT PAUL ST, Baltimore, MD",NA,Median/Island,Taxodium distichum,"baldcypress, common",1,4.8,20,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,11,7/25/2024,KM ALP MS,Median,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),28.37,7.35,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,Moderate,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),substantial spider mite discoloration,Absent,Absent,Substantive,Absent,second cypress from Stratford,None,None,None,None,0.551,0.184,0.265,52.59863,31.75,29.47,-2.28,0.14,5.14,7/25/2024 9:50,9.848611111,34.17348098754883,39.34058381,-76.61749129,34.1740067799886
145653,"4205 SAINT PAUL ST, Baltimore, MD",NA,Median/Island,Taxodium distichum,"baldcypress, common",1,4.7,20,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,11,7/25/2024,KM ALP MS,Median,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),30.9,6.71,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,Sticky or hardened clear/brown resin,None,Trace,Substantive,None,None,None,None,Trace,Trace,Healed,NA,NA,None,NA,Absent,Absent,None,Absent,4th cypress from stratford,None,None,None,Trace,0.598,0.028,0.374,51.51465,31.91,31.81,-0.1,0.06,5.14,7/25/2024 9:56,9.936111111,34.21400833129883,39.34069907,-76.61765529,34.1994994027274
148119,"101 E HIGHFIELD ROAD, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,2.5,15,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,4,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Bare ground,Alive,Absent,0 (none),24.92,4.41,54,(1) 0-1%,1 (0-1%),1 (0-1%),1,1 (healthy),None,None,None,Trace,Trace,None,None,None,None,Trace,Moderate,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,3 lobed,None,Trace,Trace,None,0.665,0.078,0.258,55.54199,31.01,26.99,-4.02,0.31,36.374,7/25/2024 9:38,9.644166667,34.204654693603516,39.33923365,-76.61525472,34.1993631635393
178493,"302 CHANCERY ROAD, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,1.8,18,NA,Good,2877,A,AB,34.15453909,focal,A1,>20,11,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,Absent,0 (none),25.5,6.51,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),Round in rows (sapsucker),None,None,Trace,None,None,None,None,None,None,Moderate,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,not rotundiloba,None,Trace,Moderate,Trace,0.641,0.088,0.272,58.74805,30.19,28.75,-1.44,0.25,46.363,7/25/2024 9:32,9.537777778,34.59963607788086,39.33413126,-76.61097416,34.6002328055246
180388,"328 E UNIVERSITY PKWY, Baltimore, MD",NA,Tree Lawn,Betula nigra,"birch, river",2,4,20,NA,Good,2877,A,AB,34.15453909,focal,A1,17,6,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no birch, Carpinus and crape myrtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.92373275756836,39.32911754,-76.61213832,35.9480841500419
180660,"354 E UNIVERSITY PKWY, Baltimore, MD",NA,Tree Lawn,Betula nigra,"birch, river",3,4,15,NA,Good,2877,A,AB,34.15453909,focal,A1,13,5,7/25/2024,KM ALP MS,Sidewalk Cutout,Mixed Use,Lawn,Alive,Absent,0 (none),14.87,3.53,51,(10) 6-10%,2 (2-25%),1 (0-1%),5 (all sides in sun),3 (moderately unhealthy),None,None,None,Trace,None,None,None,None,Trace,None,None,Improper (major/trunk),NA,NA,Car (off ground),nail in trunk,Absent,Absent,None,Present,ok. 3 trunks dbh on largest,None,None,None,None,0.578,0.156,0.266,67.79199,26.19,26.93,0.74,0.26,10.894,7/25/2024 9:14,9.241666667,36.15420150756836,39.32861068,-76.61115056,36.1814836774554
69153,"103 N COLLINGTON AVE, Baltimore, MD",NA,Well/Pit,Betula nigra,"birch, river",1,1,8,NA,Good,2868,D,D,36.04990097,focal,D1,5,5,8/22/2024,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),26.2,3.86,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,Honeydew/sooty mold,None,Trace,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),NA,NA,None,lights attached to tree,Absent,Absent,None,Absent,ok,None,None,Trace,Trace,0.618,0.084,0.297,27.38867,33.73,24.71,-9.02,3.95,42.207,8/22/2024 14:43,14.72916667,36.80792999267578,39.29328471,-76.58624083,36.8031120300293
113152,"1638 N BROADWAY, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.5,8,NA,Good,2868,D,D,36.04990097,focal,D1,10,5,8/22/2024,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),21.6,6.61,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,Trace,None,Healed,NA,NA,None,"moderate spider mite, weed cloth",Absent,Absent,Moderate,Absent,ok,None,None,None,Trace,0.548,0.233,0.219,27.72559,32.9,33.11,0.21,0.26,4.863,8/22/2024 13:28,13.46777778,36.053993225097656,39.30941266,-76.59513894,36.056399345398
116714,"1400 N CAROLINE ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.5,8,NA,Good,2868,D,D,36.04990097,focal,D1,12,3,8/22/2024,MS SM KTB,Sidewalk Cutout,Mixed Use,Bare ground,Alive,Present,0 (none),12,3.35,54,(5) 2-5%,2 (2-25%),2 (2-25%),4,3 (moderately unhealthy),None,None,None,Moderate,None,None,None,None,None,Trace,None,Improper (minor/branches),NA,NA,Car (off ground),"sand soil, substantial mites",Absent,Absent,Substantive,Absent,ok,None,None,None,Substantive,0.487,0.262,0.251,27.11426,32.83,32.19,-0.64,0.45,5.14,8/22/2024 15:00,15.00916667,36.47305679321289,39.30664378,-76.59822557,36.4756573268345
113100,"1613 E LANVALE ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.6,7,NA,Good,2868,D,D,36.04990097,focal,D1,4,5,8/22/2024,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Other,Alive,Absent,0 (none),25,6.61,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,Trace,Trace,Healed,NA,NA,None,brick and gas pipe at base,Absent,Absent,None,Absent,ok,None,None,None,Moderate,0.652,0.056,0.292,26.97852,33.16,32.55,-0.61,0.31,6.091,8/22/2024 13:35,13.58333333,36.11378479003906,39.30948124,-76.5961869,36.1218972206116
37853,"1002 HARFORD AVE, Baltimore, MD",NA,Open/Unrestricted,Liquidambar styraciflua,"sweetgum, American",1,2.4,14,NA,Good,2868,D,D,36.04990097,focal,D1,>20,>20,8/22/2024,MS SM KTB,Other Maintained Landscaped Area,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no tree, construction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.90821075439453,39.30226397,-76.60391274,35.9228820800781
70889,"840 E PRATT ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.4,10,grate missing,Good,2868,D,D,36.04990097,focal,D1,5,5,8/22/2024,MS SM KTB,Sidewalk Cutout,Commercial,Improperly mulched,Alive,Absent,0 (none),18.5,4.49,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,rotundiloba,None,None,Moderate,None,0.459,0.386,0.154,26.77051,34.14,31.25,-2.89,0.58,40.126,8/22/2024 14:10,14.18,34.815948486328125,39.28735359,-76.60404729,34.7961218697684
32837,"1220 TURPIN LANE, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.5,15,NA,Good,2868,D,D,36.04990097,focal,D1,10,4,8/22/2024,MS SM KTB,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),23.3,5.37,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,Honeydew/sooty mold,None,None,None,None,None,None,Substantive,Moderate,Trace,Improper (minor/branches),NA,NA,None,trash at base,Absent,Present,None,Absent,"cultivar 3 lobed, chinese?Chinese? 96% formosan",None,None,None,None,0.636,0.073,0.292,35.34961,28.75,23.73,-5.02,0.38,43.398,8/22/2024 12:37,12.62111111,36.0313835144043,39.30465739,-76.60649483,36.0444979667664
115014,"1508 E FEDERAL ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,1.8,10,NA,Good,2868,D,D,36.04990097,focal,D1,10,5,8/22/2024,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),27.7,6.77,54,(5) 2-5%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Car (off ground),pit has building materials,Absent,Present,None,Absent,rotundiloba,None,None,None,Trace,0.566,0.203,0.231,31.69434,30.85,29.23,-1.62,0.03,40.946,8/22/2024 13:11,13.19527778,36.28952407836914,39.30849311,-76.59758681,36.2998940604074
146774,"3307 THE ALAMEDA, Baltimore, MD",NA,Tree Lawn,Quercus palustris,"oak, pin",1,1.4,8,NA,Good,2875,A,AB,35.31484585,focal,A2,>20,4,7/18/2024,MS ALP SM KM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Standing Dead,Present,0 (none),21.67,5.15,47,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,Substantive,None,None,None,None,Trace,Substantive,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,maybe pin oak?,None,None,None,None,0.639,0.104,0.257,51.23145,32.24,28.21,-4.03,0.43,38.714,7/18/2024 10:42,10.70055556,34.75688934326172,39.32937514,-76.59492462,34.7577623639788
146785,"1507 LAKESIDE AVE, Baltimore, MD",NA,Tree Lawn,Quercus palustris,"oak, pin",1,1.3,8,NA,Good,2875,A,AB,35.31484585,focal,A2,>20,4,7/18/2024,MS ALP SM KM,Sidewalk Planting Strip,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),20.44,6,24,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),"birdfeeders, lights and fence around base",Absent,Absent,None,Absent,maybe not pin oak?,None,None,None,Trace,0.666,0.117,0.217,51.94922,31.85,30.19,-1.66,0.3,36.707,7/18/2024 10:33,10.55361111,34.79812240600586,39.32928899,-76.59380288,34.867696762085
